county_name,county_num,dem_margin,dem_num,fips_code,rep_num,state,turnout,vap,year,state_electoral_votes
Maui County,51945,0.3857,33480,15009,13446,HI,0.4027,128992,2016,4
Ada County,195669,-0.0924,75677,16001,93752,ID,0.5864,333691,2016,4
Adams County,2183,-0.5227,415,16003,1556,ID,0.6908,3160,2016,4
Bannock County,33416,-0.2046,10342,16005,17180,ID,0.5409,61782,2016,4
Bear Lake County,2928,-0.6653,255,16007,2203,ID,0.6779,4319,2016,4
Benewah County,4185,-0.5575,770,16009,3103,ID,0.5958,7024,2016,4
Bingham County,16625,-0.4802,2924,16011,10907,ID,0.5392,30830,2016,4
Blaine County,10724,0.2868,6416,16013,3340,ID,0.642,16704,2016,4
Boise County,3814,-0.4971,777,16015,2673,ID,0.6283,6070,2016,4
Bonner County,20943,-0.3593,5819,16017,13343,ID,0.6191,33827,2016,4
Bonneville County,44221,-0.4018,8930,16019,26699,ID,0.5732,77154,2016,4
Boundary County,5163,-0.5532,933,16021,3789,ID,0.5787,8922,2016,4
Butte County,1230,-0.613,160,16023,914,ID,0.6781,1814,2016,4
Camas County,590,-0.5085,110,16025,410,ID,0.686,860,2016,4
Canyon County,72785,-0.4168,16883,16027,47222,ID,0.4859,149781,2016,4
Caribou County,3035,-0.6603,271,16029,2275,ID,0.6299,4818,2016,4
Cassia County,8178,-0.6008,1036,16031,5949,ID,0.5156,15862,2016,4
Clark County,283,-0.5618,44,16033,203,ID,0.4354,650,2016,4
Clearwater County,3801,-0.5651,704,16035,2852,ID,0.5321,7143,2016,4
Custer County,2414,-0.5592,427,16037,1777,ID,0.7215,3346,2016,4
Elmore County,8522,-0.4696,1814,16039,5816,ID,0.4476,19040,2016,4
Franklin County,5499,-0.6394,385,16041,3901,ID,0.6238,8816,2016,4
Fremont County,5715,-0.6017,651,16043,4090,ID,0.6123,9334,2016,4
Gem County,7954,-0.5973,1229,16045,5980,ID,0.6075,13093,2016,4
Gooding County,5191,-0.5419,930,16047,3743,ID,0.4633,11205,2016,4
Idaho County County,8233,-0.6371,1196,16049,6441,ID,0.6318,13032,2016,4
Jefferson County,11475,-0.6501,976,16051,8436,ID,0.638,17986,2016,4
Jerome County,6751,-0.491,1329,16053,4644,ID,0.4316,15641,2016,4
Kootenai County,66310,-0.425,16264,16055,44449,ID,0.5616,118073,2016,4
Latah County,18173,0.0456,8093,16057,7265,ID,0.5732,31702,2016,4
Lemhi County,4096,-0.5562,733,16059,3011,ID,0.6435,6365,2016,4
Lewis County,1590,-0.5862,270,16061,1202,ID,0.5447,2919,2016,4
Lincoln County,1748,-0.4714,360,16063,1184,ID,0.4704,3716,2016,4
Madison County,15688,-0.4934,1201,16065,8941,ID,0.5614,27944,2016,4
Minidoka County,6871,-0.5414,1167,16067,4887,ID,0.4668,14718,2016,4
Nez Perce County,17201,-0.3413,4828,16069,10699,ID,0.5448,31575,2016,4
Oneida County,2068,-0.6514,184,16071,1531,ID,0.665,3110,2016,4
Owyhee County,3925,-0.627,591,16073,3052,ID,0.4665,8413,2016,4
Payette County,8704,-0.5724,1507,16075,6489,ID,0.5191,16768,2016,4
Power County,2758,-0.3506,699,16077,1666,ID,0.5276,5227,2016,4
Shoshone County,5120,-0.3736,1384,16079,3297,ID,0.5115,10009,2016,4
Teton County,4976,-0.0016,2159,16081,2167,ID,0.6284,7919,2016,4
Twin Falls County,29874,-0.4551,6233,16083,19828,ID,0.4968,60136,2016,4
Valley County,5349,-0.1856,1913,16085,2906,ID,0.6263,8541,2016,4
Washington County,4455,-0.5627,776,16087,3283,ID,0.5815,7661,2016,4
Adams County,32310,-0.4678,7676,17001,22790,IL,0.624,51779,2016,20
Alexander County,2820,-0.083,1262,17003,1496,IL,0.5698,4949,2016,20
Bond County,7510,-0.3755,2068,17005,4888,IL,0.5498,13659,2016,20
Boone County,22998,-0.1433,8986,17007,12282,IL,0.5779,39796,2016,20
Brown County,2379,-0.5549,476,17009,1796,IL,0.4145,5739,2016,20
Bureau County,16570,-0.1963,6029,17011,9281,IL,0.6367,26026,2016,20
Calhoun County,2571,-0.382,739,17013,1721,IL,0.6637,3874,2016,20
Carroll County,7445,-0.2669,2447,17015,4434,IL,0.6356,11713,2016,20
Cass County,5124,-0.3113,1621,17017,3216,IL,0.5261,9739,2016,20
Champaign County,91628,0.183,50137,17019,33368,IL,0.5375,170483,2016,20
Christian County,15364,-0.4264,3992,17021,10543,IL,0.5811,26441,2016,20
Clark County,7925,-0.4726,1877,17023,5622,IL,0.6477,12235,2016,20
Clay County,6350,-0.6301,1020,17025,5021,IL,0.6092,10423,2016,20
Clinton County,17419,-0.4861,3945,17027,12412,IL,0.5851,29773,2016,20
Coles County,21679,-0.2627,7309,17029,13003,IL,0.505,42930,2016,20
Cook County,2169162,0.5342,1611946,17031,453287,IL,0.5337,4064173,2016,20
Crawford County,8738,-0.4904,1992,17033,6277,IL,0.5625,15534,2016,20
Cumberland County,5571,-0.5699,1031,17035,4206,IL,0.6631,8401,2016,20
DeKalb County,43593,0.0315,20466,17037,19091,IL,0.534,81630,2016,20
DeWitt County,7492,-0.4227,1910,17039,5077,IL,0.5872,12758,2016,20
Douglas County,8195,-0.4575,1949,17041,5698,IL,0.5565,14727,2016,20
DuPage County,428823,0.1451,228622,17043,166415,IL,0.5962,719305,2016,20
Edgar County,7841,-0.4913,1793,17045,5645,IL,0.5656,13863,2016,20
Edwards County,3324,-0.7052,434,17047,2778,IL,0.6576,5055,2016,20
Effingham County,17514,-0.6025,3083,17049,13635,IL,0.6653,26326,2016,20
Fayette County,9591,-0.579,1819,17051,7372,IL,0.5498,17446,2016,20
Ford County,6396,-0.4794,1414,17053,4480,IL,0.606,10554,2016,20
Franklin County,18711,-0.4483,4727,17055,13116,IL,0.6096,30695,2016,20
Fulton County,15651,-0.1507,6133,17057,8492,IL,0.5493,28493,2016,20
Gallatin County,2699,-0.4761,657,17059,1942,IL,0.6491,4158,2016,20
Greene County,5585,-0.5264,1205,17061,4145,IL,0.5413,10318,2016,20
Grundy County,23234,-0.2319,8065,17063,13454,IL,0.6145,37812,2016,20
Hamilton County,4156,-0.5784,802,17065,3206,IL,0.6563,6332,2016,20
Hancock County,9049,-0.4742,2139,17067,6430,IL,0.616,14689,2016,20
Hardin County,2145,-0.5748,420,17069,1653,IL,0.649,3305,2016,20
Henderson County,3489,-0.2866,1155,17071,2155,IL,0.6134,5688,2016,20
Henry County,24365,-0.2099,8871,17073,13985,IL,0.6373,38232,2016,20
Iroquois County,13101,-0.5531,2504,17075,9750,IL,0.5869,22324,2016,20
Jackson County,24617,0.0321,11634,17077,10843,IL,0.5045,48794,2016,20
Jasper County,5112,-0.5968,924,17079,3975,IL,0.6896,7413,2016,20
Jefferson County,16998,-0.4277,4425,17081,11695,IL,0.5692,29865,2016,20
Jersey County,10991,-0.4612,2679,17083,7748,IL,0.6262,17552,2016,20
JoDaviess County,11225,-0.1478,4462,17085,6121,IL,0.6364,17639,2016,20
Johnson County,6089,-0.576,1142,17087,4649,IL,0.5866,10381,2016,20
Kane County,199314,0.105,103665,17089,82734,IL,0.5054,394385,2016,20
Kankakee County,47301,-0.1302,18971,17091,25129,IL,0.5613,84269,2016,20
Kendall County,54009,-0.0014,24884,17093,24961,IL,0.6097,88585,2016,20
Knox County,22500,-0.0291,10083,17095,10737,IL,0.5484,41031,2016,20
Lake County,299035,0.2051,171095,17097,109767,IL,0.5642,530036,2016,20
LaSalle County,49730,-0.1437,19543,17099,26689,IL,0.5724,86877,2016,20
Lawrence County,6058,-0.5333,1290,17101,4521,IL,0.4561,13282,2016,20
Lee County,15489,-0.1991,5528,17103,8612,IL,0.5648,27423,2016,20
Livingston County,15206,-0.4067,4023,17105,10208,IL,0.5326,28551,2016,20
Logan County,12400,-0.3926,3313,17107,8181,IL,0.5228,23720,2016,20
McDonough County,13141,-0.1147,5288,17109,6795,IL,0.5079,25874,2016,20
McHenry County,143930,-0.0751,60803,17111,71612,IL,0.6164,233500,2016,20
McLean County,81299,-0.0128,36196,17113,37237,IL,0.6043,134532,2016,20
Macon County,48056,-0.1774,18343,17115,26866,IL,0.5814,82658,2016,20
Macoupin County,22388,-0.3409,6689,17117,14322,IL,0.6187,36186,2016,20
Madison County,128759,-0.1546,50587,17119,70490,IL,0.622,206998,2016,20
Marion County,17097,-0.4381,4369,17121,11859,IL,0.5815,29404,2016,20
Marshall County,5984,-0.3336,1789,17123,3785,IL,0.6232,9602,2016,20
Mason County,6454,-0.3167,2014,17125,4058,IL,0.6081,10614,2016,20
Massac County,6654,-0.4941,1558,17127,4846,IL,0.5814,11444,2016,20
Menard County,6515,-0.3705,1817,17129,4231,IL,0.6719,9697,2016,20
Mercer County,8524,-0.2037,3071,17131,4807,IL,0.6903,12348,2016,20
Monroe County,19353,-0.3666,5535,17133,12629,IL,0.7339,26369,2016,20
Montgomery County,12966,-0.3953,3504,17135,8630,IL,0.5702,22739,2016,20
Morgan County,14800,-0.2959,4696,17137,9076,IL,0.5325,27796,2016,20
Moultrie County,6283,-0.4733,1481,17139,4455,IL,0.559,11239,2016,20
Ogle County,24193,-0.2605,8050,17141,14352,IL,0.6093,39709,2016,20
Peoria County,79102,0.0307,38060,17143,35633,IL,0.5606,141106,2016,20
Perry County,9853,-0.4459,2462,17145,6855,IL,0.5713,17246,2016,20
Piatt County,9054,-0.3301,2645,17147,5634,IL,0.713,12699,2016,20
Pike County,7530,-0.5765,1413,17149,5754,IL,0.6043,12460,2016,20
Pope County,2136,-0.61,375,17151,1678,IL,0.5876,3635,2016,20
Pulaski County,2712,-0.2629,962,17153,1675,IL,0.62,4374,2016,20
Putnam County,3086,-0.2009,1147,17155,1767,IL,0.6963,4432,2016,20
Randolph County,14194,-0.4639,3439,17157,10023,IL,0.5365,26458,2016,20
Richland County,7649,-0.5432,1584,17159,5739,IL,0.6171,12396,2016,20
Rock Island County,63171,0.0839,32298,17161,26998,IL,0.559,113012,2016,20
St. Clair County,121679,0.0567,60756,17163,53857,IL,0.6069,200505,2016,20
Saline County,11296,-0.505,2572,17165,8276,IL,0.5873,19234,2016,20
Sangamon County,98373,-0.0919,40907,17167,49944,IL,0.642,153235,2016,20
Schuyler County,3828,-0.3785,1075,17169,2524,IL,0.6944,5513,2016,20
Scott County,2608,-0.5487,535,17171,1966,IL,0.6621,3939,2016,20
Shelby County,10983,-0.5409,2288,17173,8229,IL,0.6463,16993,2016,20
Stark County,2717,-0.378,751,17175,1778,IL,0.601,4521,2016,20
Stephenson County,20341,-0.163,7768,17177,11083,IL,0.5723,35540,2016,20
Tazewell County,63931,-0.2819,20685,17179,38707,IL,0.6166,103677,2016,20
Union County,8616,-0.3932,2402,17181,5790,IL,0.6307,13662,2016,20
Vermilion County,30570,-0.296,10039,17183,19087,IL,0.5107,59862,2016,20
Wabash County,5428,-0.5335,1151,17185,4047,IL,0.6057,8961,2016,20
Warren County,7807,-0.165,2987,17187,4275,IL,0.5793,13477,2016,20
Washington County,7438,-0.5543,1448,17189,5571,IL,0.6636,11208,2016,20
Wayne County,8301,-0.713,1048,17191,6967,IL,0.6584,12607,2016,20
White County,7334,-0.5765,1412,17193,5640,IL,0.6571,11162,2016,20
Whiteside County,25581,-0.0618,11035,17195,12615,IL,0.5785,44223,2016,20
Will County,304167,0.0631,151927,17197,132720,IL,0.5932,512796,2016,20
Williamson County,31623,-0.4107,8581,17199,21570,IL,0.599,52791,2016,20
Winnebago County,119992,0.0007,55713,17201,55624,IL,0.5498,218242,2016,20
Woodford County,19858,-0.4087,5092,17203,13207,IL,0.6708,29602,2016,20
Adams County,13088,-0.5228,2805,18001,9648,IN,0.5408,24201,2016,11
Allen County,147124,-0.194,55382,18003,83930,IN,0.5351,274937,2016,11
Bartholomew County,32485,-0.3324,9841,18005,20640,IN,0.5194,62540,2016,11
Benton County,3666,-0.4689,860,18007,2579,IN,0.566,6477,2016,11
Blackford County,4838,-0.4355,1243,18009,3350,IN,0.51,9487,2016,11
Boone County,32175,-0.2944,10181,18011,19654,IN,0.6765,47564,2016,11
Brown County,7944,-0.3145,2518,18013,5016,IN,0.6544,12139,2016,11
Carroll County,8642,-0.5069,1892,18015,6273,IN,0.5615,15392,2016,11
Cass County,14206,-0.4183,3759,18017,9701,IN,0.4937,28772,2016,11
Clark County,51147,-0.2195,18808,18019,30035,IN,0.5712,89542,2016,11
Clay County,11282,-0.5518,2306,18021,8531,IN,0.551,20477,2016,11
Clinton County,11935,-0.4786,2819,18023,8531,IN,0.4939,24163,2016,11
Crawford County,4593,-0.3684,1323,18025,3015,IN,0.5624,8167,2016,11
Daviess County,10768,-0.6264,1800,18027,8545,IN,0.46,23409,2016,11
Dearborn County,23984,-0.5516,4883,18029,18113,IN,0.629,38132,2016,11
Decatur County,11127,-0.5724,2121,18031,8490,IN,0.5559,20017,2016,11
DeKalb County,16902,-0.4799,3942,18033,12054,IN,0.5241,32249,2016,11
Delaware County,45109,-0.1354,18153,18035,24263,IN,0.4768,94615,2016,11
Dubois County,19981,-0.3992,5389,18037,13365,IN,0.6156,32460,2016,11
Elkhart County,65624,-0.3219,20740,18039,41867,IN,0.4439,147826,2016,11
Fayette County,9530,-0.4813,2252,18041,6839,IN,0.5259,18122,2016,11
Floyd County,43421,-0.0342,19945,18043,21432,IN,0.7305,59438,2016,11
Fountain County,7492,-0.5587,1476,18045,5662,IN,0.5907,12684,2016,11
Franklin County,11013,-0.6084,1969,18047,8669,IN,0.6319,17429,2016,11
Fulton County,8374,-0.4836,1960,18049,6010,IN,0.5471,15305,2016,11
Gibson County,15484,-0.4753,3721,18051,11081,IN,0.6016,25736,2016,11
Grant County,25309,-0.395,7010,18053,17008,IN,0.475,53281,2016,11
Greene County,13801,-0.5324,2929,18055,10277,IN,0.5498,25102,2016,11
Hamilton County,154242,-0.1954,57263,18057,87404,IN,0.6756,228296,2016,11
Hancock County,36176,-0.447,8904,18059,25074,IN,0.646,56004,2016,11
Harrison County,18558,-0.4397,4783,18061,12943,IN,0.6013,30861,2016,11
Hendricks County,75554,-0.3406,22600,18063,48337,IN,0.6321,119521,2016,11
Henry County,20152,-0.4352,5124,18065,13895,IN,0.5208,38695,2016,11
Howard County,36843,-0.3382,11215,18067,23675,IN,0.5772,63828,2016,11
Huntington County,16041,-0.5076,3506,18069,11649,IN,0.5604,28623,2016,11
Jackson County,17573,-0.5131,3843,18071,12859,IN,0.5264,33383,2016,11
Jasper County,13376,-0.4525,3329,18073,9382,IN,0.5263,25414,2016,11
Jay County,7986,-0.4768,1889,18075,5697,IN,0.5107,15636,2016,11
Jefferson County,13504,-0.3125,4326,18077,8546,IN,0.5259,25680,2016,11
Jennings County,11147,-0.5257,2364,18079,8224,IN,0.5247,21243,2016,11
Johnson County,66494,-0.4232,17318,18081,45456,IN,0.5825,114155,2016,11
Knox County,15516,-0.4708,3772,18083,11077,IN,0.5173,29997,2016,11
Kosciusko County,32081,-0.5493,6313,18085,23935,IN,0.5378,59650,2016,11
LaGrange County,9565,-0.517,2080,18087,7025,IN,0.3673,26042,2016,11
Lake County,201196,0.2053,116935,18089,75625,IN,0.5454,368889,2016,11
LaPorte County,45199,-0.0639,19798,18091,22687,IN,0.5249,86114,2016,11
Lawrence County,19152,-0.513,4210,18093,14035,IN,0.5399,35472,2016,11
Madison County,53908,-0.2556,18595,18095,32376,IN,0.5333,101085,2016,11
Marion County,362340,0.2278,212899,18097,130360,IN,0.5119,707834,2016,11
Marshall County,18078,-0.4143,4798,18099,12288,IN,0.5182,34889,2016,11
Martin County,4809,-0.5856,881,18101,3697,IN,0.61,7884,2016,11
Miami County,13482,-0.5347,2766,18103,9975,IN,0.483,27915,2016,11
Monroe County,58442,0.2331,34216,18105,20592,IN,0.476,122770,2016,11
Montgomery County,15156,-0.5079,3362,18107,11059,IN,0.5121,29596,2016,11
Morgan County,31280,-0.5637,6040,18109,23674,IN,0.5834,53620,2016,11
Newton County,5795,-0.4613,1404,18111,4077,IN,0.5275,10985,2016,11
Noble County,16890,-0.4911,3904,18113,12198,IN,0.471,35858,2016,11
Ohio County,2921,-0.4902,686,18115,2118,IN,0.6107,4783,2016,11
Orange County,8192,-0.4584,2048,18117,5803,IN,0.5469,14980,2016,11
Owen County,8557,-0.4916,1946,18119,6153,IN,0.5299,16147,2016,11
Parke County,6581,-0.52,1441,18121,4863,IN,0.5064,12995,2016,11
Perry County,8055,-0.1855,3062,18123,4556,IN,0.525,15343,2016,11
Pike County,5977,-0.5188,1297,18125,4398,IN,0.6079,9832,2016,11
Porter County,77180,-0.0668,33676,18127,38832,IN,0.5921,130344,2016,11
Posey County,12467,-0.3917,3521,18129,8404,IN,0.6321,19723,2016,11
Pulaski County,5458,-0.463,1327,18131,3854,IN,0.5499,9926,2016,11
Putnam County,14714,-0.4948,3356,18133,10637,IN,0.4876,30174,2016,11
Randolph County,10458,-0.4849,2446,18135,7517,IN,0.545,19189,2016,11
Ripley County,12806,-0.5728,2471,18137,9806,IN,0.5835,21947,2016,11
Rush County,7214,-0.5222,1525,18139,5292,IN,0.5646,12778,2016,11
St. Joseph County,110012,0.0021,52252,18141,52021,IN,0.5365,205068,2016,11
Scott County,9099,-0.3772,2642,18143,6074,IN,0.4912,18523,2016,11
Shelby County,17992,-0.4708,4247,18145,12718,IN,0.5243,34315,2016,11
Spencer County,9979,-0.3719,2861,18147,6572,IN,0.6229,16020,2016,11
Starke County,9226,-0.4203,2489,18149,6367,IN,0.5207,17720,2016,11
Steuben County,14566,-0.4386,3744,18151,10133,IN,0.5328,27338,2016,11
Sullivan County,8559,-0.4703,2113,18153,6138,IN,0.5129,16687,2016,11
Switzerland County,3649,-0.4461,930,18155,2558,IN,0.4632,7878,2016,11
Tippecanoe County,62511,-0.0558,27282,18157,30768,IN,0.4195,148996,2016,11
Tipton County,7510,-0.5329,1587,18159,5589,IN,0.6289,11942,2016,11
Union County,3291,-0.5257,715,18161,2445,IN,0.5841,5634,2016,11
Vanderburgh County,72506,-0.165,28530,18163,40496,IN,0.5107,141978,2016,11
Vermillion County,6935,-0.3507,2081,18165,4513,IN,0.5691,12186,2016,11
Vigo County,39816,-0.1508,15931,18167,21937,IN,0.4648,85669,2016,11
Wabash County,13466,-0.5052,3018,18169,9821,IN,0.5346,25191,2016,11
Warren County,3930,-0.5239,839,18171,2898,IN,0.6107,6435,2016,11
Warrick County,29589,-0.3389,9086,18173,19113,IN,0.6244,47386,2016,11
Washington County,11380,-0.4897,2636,18175,8209,IN,0.5309,21436,2016,11
Wayne County,25579,-0.3013,8322,18177,16028,IN,0.4948,51697,2016,11
Wells County,13185,-0.5627,2586,18179,10005,IN,0.6202,21260,2016,11
White County,10051,-0.4281,2590,18181,6893,IN,0.5433,18499,2016,11
Whitley County,15621,-0.5108,3379,18183,11358,IN,0.6071,25730,2016,11
Adair County,3811,-0.3485,1133,19001,2461,IA,0.6803,5602,2016,6
Adams County,2106,-0.3941,565,19003,1395,IA,0.7195,2927,2016,6
Allamakee County,6923,-0.2415,2421,19005,4093,IA,0.6491,10665,2016,6
Appanoose County,6136,-0.3616,1814,19007,4033,IA,0.6315,9716,2016,6
Audubon County,3412,-0.3095,1080,19009,2136,IA,0.7429,4593,2016,6
Benton County,13844,-0.2567,4678,19011,8232,IA,0.7093,19519,2016,6
Black Hawk County,64405,0.0739,32233,19013,27476,IA,0.6138,104926,2016,6
Boone County,14196,-0.1369,5541,19015,7484,IA,0.676,21001,2016,6
Bremer County,13538,-0.1368,5356,19017,7208,IA,0.6978,19401,2016,6
Buchanan County,10252,-0.1502,3970,19019,5510,IA,0.6647,15423,2016,6
Buena Vista County,8278,-0.2473,2856,19021,4903,IA,0.5424,15263,2016,6
Butler County,7513,-0.3679,2157,19023,4921,IA,0.6579,11420,2016,6
Calhoun County,5159,-0.4012,1398,19025,3468,IA,0.6653,7754,2016,6
Carroll County,10544,-0.3157,3309,19027,6638,IA,0.6789,15531,2016,6
Cass County,7125,-0.3944,1951,19029,4761,IA,0.6879,10357,2016,6
Cedar County,9541,-0.1778,3599,19031,5295,IA,0.6725,14188,2016,6
Cerro Gordo County,22965,-0.0766,9862,19033,11621,IA,0.677,33923,2016,6
Cherokee County,6258,-0.4016,1679,19035,4192,IA,0.697,8979,2016,6
Chickasaw County,6435,-0.2294,2266,19037,3742,IA,0.7014,9175,2016,6
Clarke County,4454,-0.2802,1465,19039,2713,IA,0.6344,7021,2016,6
Clay County,8617,-0.421,2249,19041,5877,IA,0.6783,12704,2016,6
Clayton County,9129,-0.2278,3237,19043,5317,IA,0.6648,13731,2016,6
Clinton County,23067,-0.0512,10095,19045,11276,IA,0.6295,36645,2016,6
Crawford County,6935,-0.3787,1991,19047,4617,IA,0.5491,12630,2016,6
Dallas County,38252,-0.0951,15701,19049,19339,IA,0.6436,59432,2016,6
Davis County,3882,-0.4498,977,19051,2723,IA,0.6156,6306,2016,6
Decatur County,3734,-0.2933,1201,19053,2296,IA,0.5767,6475,2016,6
Delaware County,9241,-0.2962,2957,19055,5694,IA,0.6954,13289,2016,6
Des Moines County,19103,-0.0689,8212,19057,9529,IA,0.619,30863,2016,6
Dickinson County,10354,-0.3571,3056,19059,6753,IA,0.742,13955,2016,6
Dubuque County,49721,-0.0123,22850,19061,23460,IA,0.6625,75054,2016,6
Emmet County,4753,-0.3718,1357,19063,3124,IA,0.626,7593,2016,6
Fayette County,9975,-0.1936,3689,19065,5620,IA,0.6237,15992,2016,6
Floyd County,8060,-0.1484,3179,19067,4375,IA,0.6575,12258,2016,6
Franklin County,4968,-0.3362,1493,19069,3163,IA,0.6325,7855,2016,6
Fremont County,3595,-0.4017,963,19071,2407,IA,0.681,5279,2016,6
Greene County,4821,-0.2342,1691,19073,2820,IA,0.7033,6855,2016,6
Grundy County,6872,-0.3887,1856,19075,4527,IA,0.7194,9553,2016,6
Guthrie County,5750,-0.3297,1732,19077,3628,IA,0.699,8226,2016,6
Hamilton County,7694,-0.2258,2726,19079,4463,IA,0.6577,11699,2016,6
Hancock County,5871,-0.4071,1587,19081,3977,IA,0.6929,8473,2016,6
Hardin County,8533,-0.2891,2787,19083,5254,IA,0.619,13786,2016,6
Harrison County,7465,-0.3712,2131,19085,4902,IA,0.6784,11004,2016,6
Henry County,9404,-0.3057,2904,19087,5779,IA,0.6073,15486,2016,6
Howard County,4559,-0.2049,1677,19089,2611,IA,0.647,7046,2016,6
Humboldt County,5087,-0.4553,1252,19091,3568,IA,0.6897,7376,2016,6
Ida County,3612,-0.5158,792,19093,2655,IA,0.671,5383,2016,6
Iowa County,8904,-0.2382,3084,19095,5205,IA,0.7085,12567,2016,6
Jackson County,10310,-0.1927,3837,19097,5824,IA,0.6787,15191,2016,6
Jasper County,19034,-0.1813,7109,19099,10560,IA,0.6652,28612,2016,6
Jefferson County,8156,-0.0047,3710,19101,3748,IA,0.5519,14777,2016,6
Johnson County,76940,0.3789,50200,19103,21044,IA,0.6597,116622,2016,6
Jones County,10133,-0.1908,3787,19105,5720,IA,0.6352,15953,2016,6
Keokuk County,4985,-0.4108,1342,19107,3390,IA,0.6428,7755,2016,6
Kossuth County,8607,-0.3613,2543,19109,5653,IA,0.7285,11814,2016,6
Lee County,16151,-0.1602,6215,19111,8803,IA,0.5902,27365,2016,6
Linn County,117098,0.0901,58935,19113,48390,IA,0.69,169707,2016,6
Louisa County,5008,-0.2837,1648,19115,3069,IA,0.5845,8568,2016,6
Lucas County,4354,-0.3762,1239,19117,2877,IA,0.6488,6711,2016,6
Lyon County,6377,-0.6699,920,19119,5192,IA,0.7528,8471,2016,6
Madison County,8636,-0.3106,2678,19121,5360,IA,0.7255,11904,2016,6
Mahaska County,10632,-0.4527,2619,19123,7432,IA,0.6251,17009,2016,6
Marion County,17816,-0.3076,5482,19125,10962,IA,0.7038,25315,2016,6
Marshall County,17980,-0.0831,7652,19127,9146,IA,0.5913,30406,2016,6
Mills County,7698,-0.3867,2090,19129,5067,IA,0.6751,11403,2016,6
Mitchell County,5417,-0.2404,1888,19131,3190,IA,0.6557,8261,2016,6
